Year;MunicipalityID;zoneid;ZoneName;ZoneDescription;CountryCode;Area;BNP;JOBS;Population;Area_km2;Density;CPH_FRDB;Main_cities;MainC_and_HighDensAreas;HighDensAreas;East_GB;East_GB_NoBorholm
2020;860;860140;Bjergby;Hjorring Kommunes ostlige halvdel;DK;83749912;196945234.3;370.9666443;3151.489044;83.749912;37.62975947;0;0;0;0;0;0
2020;860;860150;Astrup;Hjorring Kommunes ostlige halvdel;DK;31172062;94389299.13;204.5530243;1252.839548;31.172062;40.19110279;0;0;0;0;0;0
2020;860;860210;Hjorring Syd;Hjorring by;DK;29483998;5926504319;8763.431641;10159.32488;29.483998;344.5708035;0;0;0;0;0;0
2020;860;860220;Hjorring Nord;Hjorring by;DK;15770636;454421021.5;906.3265991;5619.936496;15.770636;356.3544613;0;0;0;0;0;0
2020;860;860230;Hjorring Centrum;Hjorring by;DK;5510685;3518862300;6139.732422;9674.50148;5.510685;1755.589637;0;0;1;1;0;0
2020;860;860310;VrÜ;Hjorring Kommunes vestlige del;DK;83236936;1629549572;2221.219971;5164.498647;83.236936;62.04575631;0;0;0;0;0;0
2020;860;860320;Borglund;Hjorring Kommunes vestlige del;DK;127359712;438705094.1;872.430542;3161.135413;127.359712;24.8205289;0;0;0;0;0;0
2020;860;860330;Lokken;Hjorring Kommunes vestlige del;DK;7085915;617046179.4;998.3192749;1750.533282;7.085915;247.0440701;0;0;0;0;0;0
2020;860;860340;Lonstrup;Hjorring Kommunes vestlige del;DK;60796952;288065666.5;597.5627441;1864.048956;60.796952;30.66023698;0;0;0;0;0;0
2020;860;860350;Tornby;Hjorring Kommunes vestlige del;DK;45906984;388745334.9;612.1379395;2766.353844;45.906984;60.25997796;0;0;0;0;0;0
2020;860;860360;Hirtshals;Hjorring Kommunes vestlige del;DK;12274525;3172699829;3828.082764;6059.590621;12.274525;493.6721071;0;0;0;0;0;0
2020;NULL;911110;NO01;Oslo og Akershus;NO;5365701181;1.08E+12;613541.375;1162672;5365.701181;216.6859392;0;0;0;0;0;0
2020;NULL;911120;NO031;Ostfold;NO;4153141803;1.43E+11;99627.32813;285641;4153.141803;68.77708818;0;0;0;0;0;0
2020;NULL;911210;NO021;Hedmark;NO;27395581081;1.07E+11;174359.875;204272;27395.58108;7.456385006;0;0;0;0;0;0
2020;NULL;911310;NO022;Oppland;NO;25187815898;99407165675;24823.58203;198634;25187.8159;7.886114493;0;0;0;0;0;0
2020;NULL;911410;Norge;Buskerud Vestfold og Telemark;NO;32377586718;3.76E+11;389088.5625;695666;32377.58672;21.48603619;0;0;0;0;0;0
2020;NULL;911510;Norge;Agder;NO;16353855505;1.56E+11;129023.0156;296270;16353.85551;18.1162173;0;0;0;0;0;0
2020;NULL;911520;NO043;Rogaland;NO;9324232610;3.08E+11;232906.5;440948;9324.23261;47.29054051;0;0;0;0;0;0
2020;NULL;911610;Norge;Hordaland ogfjordane;NO;33802749917;4.08E+11;315635.1875;613316;33802.74992;18.14396762;0;0;0;0;0;0
2020;NULL;911710;Norge;More  Romsdal og Trondelag;NO;56024711425;4.02E+11;354054;714140;56024.71143;12.74687512;0;0;0;0;0;0
2020;NULL;911810;Norge;Nordland  Troms;NO;1.75E+11;2.66E+11;250182.9063;502568;174582;2.878693107;0;0;0;0;0;0
2020;NULL;912010;Centrum/Innerstaden / 912111;Malmo Centrum;SE;14211345;6138281681;70728.32031;104953.6397;14.211345;7385.201028;0;0;1;1;0;0
2020;NULL;912020;Norra/Mellersta Hamen / 912113;Malmo Havn;SE;8074387;34050903;10309.37109;334.915664;8.074387;41.47877282;0;0;0;0;0;0
2020;NULL;912030;Centrum/Innerstaden / 912111;RosengÜrd;SE;8517930;2177775123;16800.5918;59915.45175;8.51793;7034.038992;0;0;1;1;0;0
2020;NULL;912040;Hyllie / 912112;Hyllie;SE;14320952;2370715254;8593.802734;54495.47941;14.320952;3805.29726;0;0;1;1;0;0
2020;NULL;912050;Limhamn / 912112;Limhamn;SE;13348952;1944895905;8543.820313;29635.88954;13.348952;2220.091101;0;0;1;1;0;0
2020;NULL;912060;Bunkeflo / 912112;Bunkeflo;SE;45896297;955028639;2303.567627;16041.13768;45.896297;349.5083205;0;0;0;0;0;0
2020;NULL;912110;ôstra Malmî / 912113;Malmo Ost;SE;54206005;2482775248;33566.14453;45967.95429;54.206005;848.0232825;0;0;0;0;0;0
2020;NULL;912120;Vellinge Kommun;Vellinge Kommun;SE;144618019;1480909441;10240.73047;36213.07189;144.618019;250.4049782;0;0;0;0;0;0
2020;NULL;912130;Burlîvs Kommun;Burlîvs Kommun;SE;19878832;729856715;5285.563965;17349.39205;19.878832;872.7571142;0;0;0;0;0;0
2020;NULL;912140;Lomma Kommun;Lomma Kommun;SE;56247617;942158010;6823.219238;22395.62474;56.247617;398.1613077;0;0;0;0;0;0
2020;NULL;912150;Staffanstorps Kommun;Staffanstorps Kommun;SE;107708038;972748974;7044.989258;23122.94242;107.708038;214.6816788;0;0;0;0;0;0
2020;NULL;912160;Lund og omegn;Lund og omegn;SE;107184878;4939288935;56213.88281;89780.70045;107.184878;837.6246923;0;0;0;0;0;0
2020;NULL;912170;Ovrige Lund Kommune;Ovrige Lund Kommune;SE;335931741;1587862859;9158.233398;27582.32196;335.931741;82.1069241;0;0;0;0;0;0
2020;NULL;912180;Svedala Kommun;Svedala Kommun;SE;227908612;913440668;6726.422363;21480.60481;227.908612;94.25095709;0;0;0;0;0;0
2020;NULL;912210;Skurups Kommun;Skurups Kommun;SE;197074005;739554720;5879.78418;16485.77642;197.074005;83.65271929;0;0;0;0;0;0
2020;NULL;912220;Trelleborgs Kommun;Trelleborgs Kommun;SE;344724325;1877383890;12982.35059;45908.55247;344.724325;133.1746823;0;0;0;0;0;0
2020;NULL;912230;Sjîbo Kommun;Sjîbo Kommun;SE;509256961;854860229;6322.841797;20044.88243;509.256961;39.36103768;0;0;0;0;0;0
2020;NULL;912240;Ystads Kommun;Ystads Kommun;SE;355872416;1398938766;11122.51758;31184.58413;355.872416;87.62855093;0;0;0;0;0;0
2020;NULL;912250;Tomelilla Kommun;Tomelilla Kommun;SE;400867456;666185473;5333.007324;14773.62276;400.867456;36.85413355;0;0;0;0;0;0
2020;NULL;912260;Simrishamns Kommun;Simrishamns Kommun;SE;373333076;995460823;7969.351074;22076.12231;373.333076;59.13251123;0;0;0;0;0;0
2020;NULL;912310;Helsingborg;Helsingborg;SE;6145893;2180914185;26295.51563;41735.10099;6.145893;6790.730166;0;0;1;1;0;0
2020;NULL;912320;Ovrige Helsingborg Kommune;Ovrige Helsingborg Kommune;SE;339815537;4691237283;39329.35547;98553.16356;339.815537;290.0195925;0;0;0;0;0;0
2020;NULL;912330;Sverige;Landskrona Kommun inkl. Hven;SE;143673920;1918143123;14136.6748;45083.92642;143.67392;313.7933901;0;0;0;0;0;0
2020;NULL;912340;KÑvlinge Kommun;KÑvlinge Kommun;SE;154731688;1333790779;9830.047852;31349.12624;154.731688;202.6031425;0;0;0;0;0;0
2020;NULL;912350;HîganÑs Kommun;HîganÑs Kommun;SE;143788563;1374430294;7980.566406;26756.19665;143.788563;186.080145;0;0;0;0;0;0
2020;NULL;912410;Bjuvs Kommun;Bjuvs Kommun;SE;116306049;713195394;5686.785156;15864.68208;116.306049;136.4046171;0;0;0;0;0;0
2020;NULL;912420;Sverige;BÜstad og éngelholm Kommuner;SE;652331234;2798961348;23337.26367;60130.48072;652.331234;92.1778348;0;0;0;0;0;0
2020;NULL;912430;Klippans Kommun;Klippan Kommun;SE;380509518;864289954;7268.164063;18438.53589;380.509518;48.45748928;0;0;0;0;0;0
2020;NULL;912440;Svalîvs Kommun;Svalîvs Kommun;SE;389822727;608763571;4486.385254;14308.40618;389.822727;36.70490505;0;0;0;0;0;0
2020;NULL;912450;èstorps Kommun;èstorps Kommun;SE;92038305;708197596;5646.677246;15753.04352;92.038305;171.157471;0;0;0;0;0;0
2020;NULL;912460;ôrkelljunga Kommun;ôrkelljunga Kommun;SE;331975367;519786447;4430.788086;10963.91293;331.975367;33.02628454;0;0;0;0;0;0
2020;NULL;912510;Eslîvs Kommun;Eslîvs Kommun;SE;426644821;1489463799;11250.69238;34437.60045;426.644821;80.71725884;0;0;0;0;0;0
2020;NULL;912520;Hîrby Kommun;Hîrby Kommun;SE;434987178;700426557;5180.584961;16423.9579;434.987178;37.75733799;0;0;0;0;0;0
2020;NULL;912530;Sverige;Hîîrs og Kristianstad Kommuner;SE;1689254714;5020198462;43525.14453;104368.5364;1689.254714;61.78377691;0;0;0;0;0;0
2020;NULL;912540;Bromîlla Kommun;Bromîlla Kommun;SE;186437857;662050900;5865.573242;13501.35946;186.437857;72.41747828;0;0;0;0;0;0
2020;NULL;912550;Perstorps Kommun;Perstorps Kommun;SE;163189307;369527785;3107.687988;7883.436243;163.189307;48.30853435;0;0;0;0;0;0
2020;NULL;912560;HÑssleholms Kommun;HÑssleholm Kommun;SE;1318901604;2703019371;23333.04688;56408.58247;1318.901604;42.76936376;0;0;0;0;0;0
2020;NULL;912570;Osby Kommun;Osby Kommun;SE;599896070;653586952;5106.604492;14757.3771;599.89607;24.59988961;0;0;0;0;0;0
2020;NULL;912580;ôstra Gîinge Kommun;ôstra Gîinge Kommun;SE;453181171;698070314;5453.930664;15761.70788;453.181171;34.7801473;0;0;0;0;0;0
2020;NULL;912610;Sverige;Vestre Blekinge lÑn;SE;1102290120;59376300315;36190.09766;79253;1102.29012;71.89849438;0;0;0;0;0;0
2020;NULL;912620;Sverige;Ostre Blekinge lÑn;SE;1909853518;59376300315;36190.09766;79253;1909.853518;41.49689976;0;0;0;0;0;0
2020;NULL;912630;Sverige;Kalmar og Gotlands lÑn;SE;14763320242;1.43E+11;126139.8672;291947;14763.32024;19.77515865;0;0;0;0;0;0
2020;NULL;912640;Sverige;Vestra Kronobergs lÑn;SE;2538148952;49116108018;43952.36328;83517;2538.148952;32.90468825;0;0;0;0;0;0
2020;NULL;912650;Sverige;Ostre Kronobergs lÑn;SE;6892544182;49116108018;43952.36328;83517;6892.544182;12.11700611;0;0;0;0;0;0
2020;NULL;912660;SE211;Jînkîpings lÑn;SE;11741683766;1.07E+11;159932.625;338561;11741.68377;28.83410989;0;0;0;0;0;0
2020;NULL;912670;Sverige;Sydlig Hallands lÑn;SE;2991460051;46193989280;60596.5;145934;2991.460051;48.7835363;0;0;0;0;0;0
2020;NULL;912680;Sverige;Nordlig Hallands lÑn;SE;2713938102;46193989280;60596.5;145934;2713.938102;53.77204436;0;0;0;0;0;0
2020;NULL;912690;SE123;ôstergîtlands lÑn;SE;12218027480;1.44E+11;192969.0469;442304;12218.02748;36.20093348;0;0;0;0;0;0
2020;NULL;912710;Gîteborg;Gîteborg;SE;461494796;34315870562;264343.3125;509806;461.494796;1104.684179;0;0;0;0;0;0
2020;NULL;912720;Sverige;Sydlig VÑstra Gîtalands lÑn;SE;5171268408;21685924229;156816.5313;342620;5171.268408;66.25453815;0;0;0;0;0;0
2020;NULL;912730;Sverige;Bohus og Dalsland lÑn;SE;11342326512;21685924229;156816.5313;342620;11342.32651;30.20720658;0;0;0;0;0;0
2020;NULL;912740;Ovrige VÑstra Gîtalands lÑn;Nordlig VÑstra Gîtalands lÑn;SE;11821657416;22343072795;161568.5469;353003;11821.65742;29.86070291;0;0;0;0;0;0
2020;NULL;912810;SE110;Stockholms lÑn;SE;6897582253;1.10E+12;1090806.25;2092918;6897.582253;303.4277698;0;0;0;0;0;0
2020;NULL;912820;Sverige;Uppsala og VÑstmanlands lÑn;SE;14279954817;1.99E+11;252166.9844;602025;14279.95482;42.15874684;0;0;0;0;0;0
2020;NULL;912830;SE122;Sîdermanlands lÑn;SE;7029413425;85021337608;107739.0859;266423;7029.413425;37.90117096;0;0;0;0;0;0
2020;NULL;912840;SE124;ôrebro lÑn;SE;9688149133;97372152474;131404.0313;291242;9688.149133;30.06167597;0;0;0;0;0;0
2020;NULL;912850;SE311;VÑrmlands lÑn;SE;21908523262;78428923163;136804.2344;301298;21908.52326;13.75254719;0;0;0;0;0;0
2020;NULL;912860;SE312;Dalarnas lÑn;SE;30395342434;18363268781;144383.6094;304759;30395.34243;10.02650326;0;0;0;0;0;0
2020;NULL;912870;SE313;GÑvleborgs lÑn;SE;19681373522;54465089475;136954.6875;305948;19681.37352;15.54505328;0;0;0;0;0;0
2020;NULL;912910;Sverige;VÑsternorrlands og JÑmtlands lÑn;SE;77140355158;5.04E+11;185604.5469;406610;77140.35516;5.271041327;0;0;0;0;0;0
2020;NULL;912920;Sverige;VÑsterbottens og Norrbottens lÑn;SE;1.65E+11;6.84E+11;235191.6875;515091;165055;3.120723395;0;0;0;0;0;0
2020;NULL;913110;FI13;ItÑ-Suomi;FI;85169982122;1.73E+11;256909.9063;627227;85169.98212;7.364413898;0;0;0;0;0;0
2020;NULL;913120;Finland;EtelÑ-Suomi og èland;FI;45854471011;1.09E+12;1343357.5;2749948;45854.47101;59.97120759;0;0;0;0;0;0
2020;NULL;913130;FI19;LÑnsi-Suomi;FI;64468336852;4.26E+11;602967.875;1364552;64468.33685;21.1662355;0;0;0;0;0;0
2020;NULL;913140;FI1A;Pohjois-Suomi;FI;1.42E+11;1.98E+11;267638.2188;648486;141535;4.58180662;0;0;0;0;0;0
2020;NULL;921110;Tyskland;Flensburg by;DE;67315896;32575952153;52107.13281;98660;67.315896;1465.627079;0;0;0;0;0;0
2020;NULL;921120;Tyskland;Schleswig og omegn;DE;1974151825;33994927232;61888.32031;190860;1974.151825;96.67949424;0;0;0;0;0;0
2020;NULL;921130;Tyskland;Nordfriesland;DE;2133094634;42500427971;72405.89063;169065;2133.094634;79.25808696;0;0;0;0;0;0
2020;NULL;921210;DEF02;Kiel;DE;112279800;86079644827;164596.625;237055;112.2798;2111.28805;0;0;1;1;0;0
2020;NULL;921220;DEF05;Dithmarschen;DE;1429830729;31703224276;60729.29688;139128;1429.830729;97.30382568;0;0;0;0;0;0
2020;NULL;921230;Tyskland;Rendsburg-Eckernfîrde  NeumÅnster og Plîn;DE;2239562408;84440716930;147906.6875;356091;2239.562408;159.0002577;0;0;0;0;0;0
2020;NULL;921240;DEF0A;Plîn;DE;1081119073;20906896945;35497.625;137403;1081.119073;127.0933086;0;0;0;0;0;0
2020;NULL;921250;Tyskland;Stormarn og Herzogtum Lauenburg;DE;2026660017;99420521900;163244.4063;415761;2026.660017;205.1459034;0;0;0;0;0;0
2020;NULL;921260;Tyskland;Ostholstein og LÅbeck;DE;1423172275;92282963356;172801;381461;1423.172275;268.0357162;0;0;0;0;0;0
2020;NULL;921270;DEF08;Fehmarn;DE;183038489;8204579921;14755.31348;41708;183.038489;227.8646433;0;0;0;0;0;0
2020;NULL;921280;DEF0D;Segeberg;DE;1347445214;60541704945;110880.0625;259990;1347.445214;192.950331;0;0;0;0;0;0
2020;NULL;921290;Tyskland;Steinburg og Pinneberg;DE;1651771187;1.16E+11;209889.3281;441333;1651.771187;267.1877337;0;0;0;0;0;0
2020;NULL;921310;Tyskland;Schwerin og Nordwestmecklenburg;DE;2214781488;46272332470;95132.83594;192876;2214.781488;87.085792;0;0;0;0;0;0
2020;NULL;921320;Tyskland;Wismar og Ludwigslust;DE;2570804962;33534586333;64281.62891;154673;2570.804962;60.16520206;0;0;0;0;0;0
2020;NULL;921330;Tyskland;Rostock;DE;1547312219;71782380189;155250.3594;282962;1547.312219;182.8732408;0;0;0;0;0;0
2020;NULL;921340;DE809;GÅstrow;DE;2064760981;18727261792;40319.05078;94439;2064.760981;45.73846604;0;0;0;0;0;0
2020;NULL;921350;DE80G;Parchim;DE;2237806867;15714786509;36224.22656;91684;2237.806867;40.9704704;0;0;0;0;0;0
2020;NULL;921360;DE80H;RÅgen;DE;970760005;12726369530;24684.19336;63611;970.760005;65.52700943;0;0;0;0;0;0
2020;NULL;921370;Tyskland;Stralsund  Norvorpommern og Demmin;DE;4109658184;45213910588;88408.70313;230011;4109.658184;55.96840168;0;0;0;0;0;0
2020;NULL;921380;Tyskland;Greifswald og Ostvorpommern;DE;1947773949;27613330321;56651.19922;145167;1947.773949;74.52969585;0;0;0;0;0;0
2020;NULL;921410;DE80C;MÅritz;DE;1719846893;12760499351;25056.625;60235;1719.846893;35.02346648;0;0;0;0;0;0
2020;NULL;921420;Tyskland;Neubrandenburg  Mecklenburg-Strelitz og Uecker-Randow;DE;3683196689;44236883887;96202.07031;204336;3683.196689;55.47789522;0;0;0;0;0;0
2020;NULL;921510;DE60;Hamburg;DE;744946213;8.47E+11;841102.9375;1780721;744.946213;2390.402111;0;0;1;1;0;0
2020;NULL;921520;Tyskland;Braunschweig og Hannover;DE;17191827778;1.02E+12;1438593.375;3737734;17191.82778;217.4134157;0;0;0;0;0;0
2020;NULL;921530;DE94;Weser-Ems;DE;14999973276;5.92E+11;1113750.375;2551901;14999.97328;170.1270364;0;0;0;0;0;0
2020;NULL;921540;Tyskland;Bremen og LÅneburg;DE;15884280125;5.89E+11;1091712.125;2415507;15884.28013;152.0690255;0;0;0;0;0;0
2020;NULL;921550;DEA4;Detmold;DE;6522118241;5.47E+11;901678.375;2063220;6522.118241;316.3420109;0;0;0;0;0;0
2020;NULL;921560;DEA3;MÅnster;DE;6915952220;6.09E+11;1108826.75;2591211;6915.95222;374.6716168;0;0;0;0;0;0
2020;NULL;921570;DEA5;Arnsberg;DE;8012874603;9.60E+11;1534769;3602357;8012.874603;449.5711188;0;0;0;0;0;0
2020;NULL;921580;DEA1;DÅsseldorf;DE;5296049762;1.62E+12;2196277.5;5072869;5296.049762;957.8590134;0;0;0;0;0;0
2020;NULL;921590;DEA2;Kîln;DE;7363142699;1.23E+12;1941829.25;4499238;7363.142699;611.0485949;0;0;0;0;0;0
2020;NULL;921610;DE30;Berlin;DE;892080959;8.38E+11;1100025.375;3346556;892.080959;3751.403913;0;0;1;1;0;0
2020;NULL;921620;Tyskland;Brandenburg - Nordost;DE;6471100679;1.04E+11;240235.1094;545700;6471.100679;84.32877606;0;0;0;0;0;0
2020;NULL;921630;Tyskland;Brandenburg - Nordost;DE;9120883810;1.04E+11;240235.1094;545700;9120.88381;59.82972828;0;0;0;0;0;0
2020;NULL;921640;DE42;Brandenburg - SÅdwest;DE;14063655888;2.84E+11;631944.5625;1317415;14063.65589;93.67514468;0;0;0;0;0;0
2020;NULL;921650;Tyskland;Chemnitz  Dresden og Leipzig;DE;18447985483;8.76E+11;1693872;3824383;18447.98548;207.3062668;0;0;0;0;0;0
2020;NULL;921660;DEE0;Sachsen-Anhalt;DE;20547799272;4.87E+11;941298.5625;2203923;20547.79927;107.2583478;0;0;0;0;0;0
2020;NULL;921670;DEG0;ThÅringen;DE;16197313287;4.52E+11;987101;2061005;16197.31329;127.2436338;0;0;0;0;0;0
2020;NULL;921710;DE73;Kassel;DE;8294715603;3.42E+11;535143.1875;1198223;8294.715603;144.4561884;0;0;0;0;0;0
2020;NULL;921720;DE72;Gie·en;DE;5376625460;2.72E+11;468368.0938;1038696;5376.62546;193.1873454;0;0;0;0;0;0
2020;NULL;921730;Tyskland;Ovrige Darmstadt;DE;7442313805;1.44E+12;1804414.625;3800188;7442.313805;510.6191568;0;0;0;0;0;0
2020;NULL;921740;DEB1;Koblenz;DE;8081199098;3.53E+11;667637.75;1499023;8081.199098;185.4951204;0;0;0;0;0;0
2020;NULL;921750;DEB2;Trier;DE;4920998834;1.20E+11;233005.6406;512636;4920.998834;104.1731602;0;0;0;0;0;0
2020;NULL;921760;DEB3;Rheinhessen-Pfalz;DE;6851754299;5.19E+11;925307.75;2018842;6851.754299;294.6460004;0;0;0;0;0;0
2020;NULL;921770;dec-00;Saarland;DE;2570078167;2.72E+11;432992.7813;998209;2570.078167;388.3963581;0;0;0;0;0;0
2020;NULL;921810;DE11;Stuttgart;DE;10556166994;1.33E+12;1946854.625;4077492;10556.16699;386.266341;0;0;0;0;0;0
2020;NULL;921820;DE12;Karlsruhe;DE;6924723008;8.60E+11;1296241.875;2796771;6924.723008;403.8820032;0;0;0;0;0;0
2020;NULL;921830;DE13;Freiburg;DE;9400056480;5.91E+11;1077251.25;2262531;9400.05648;240.693341;0;0;0;0;0;0
2020;NULL;921840;DE14;TÅbingen;DE;8918663574;5.24E+11;898478.9375;1869158;8918.663574;209.5782607;0;0;0;0;0;0
2020;NULL;921850;Tyskland;Niederbayern;DE;37657307477;2.52E+12;3737648.75;7567239;37657.30748;200.9500813;0;0;0;0;0;0
2020;NULL;921910;DE26;Unterfranken;DE;8527768911;3.74E+11;633212.25;1327402;8527.768911;155.6564224;0;0;0;0;0;0
2020;NULL;921920;DE24;Oberfranken;DE;7234326401;2.95E+11;494944.875;1050194;7234.326401;145.1681804;0;0;0;0;0;0
2020;NULL;921930;DE25;Mittelfranken;DE;7247507418;5.57E+11;836359.5625;1724749;7247.507418;237.9782318;0;0;0;0;0;0
2020;NULL;921940;DE23;Oberpfalz;DE;9690275939;3.09E+11;516317.1563;1093828;9690.275939;112.8789321;0;0;0;0;0;0
2020;NULL;922210;NL1;Nord Holland;NL;9077911679;5.41E+11;866612;1780335;9077.911679;196.1172418;0;0;0;0;0;0
2020;NULL;922220;NL2;Ost Holland;NL;10970317635;9.78E+11;1833908.75;3667612;10970.31764;334.3214045;0;0;0;0;0;0
2020;NULL;922230;NL3;Vest Hollland;NL;10012046804;2.83E+12;4123964.5;8128809;10012.0468;811.9028166;0;0;0;0;0;0
2020;NULL;922240;NL4;Syd Holland;NL;7296379314;1.14E+12;1796377.875;3506777;7296.379314;480.6187904;0;0;0;0;0;0
2020;NULL;923110;Belgien;Region de Bruxelles-Capitale;BE;13762835330;2.56E+12;3021316.25;7377814;13762.83533;536.067883;0;0;0;0;0;0
2020;NULL;923120;BE3;Region Wallonne;BE;16901921826;7.82E+11;1279616.125;3579251;16901.92183;211.7659185;0;0;0;0;0;0
2020;NULL;924100;LU00;Luxembourg;LU;2597360253;4.35E+11;224619.7656;533827;2597.360253;205.5267456;0;0;0;0;0;0
2020;NULL;925110;England;London samt Ost England;UK;39836515282;9.51E+12;11014919;22316330;39836.51528;560.1978447;0;0;0;0;0;0
2020;NULL;925120;UKK;Vest England;UK;23921133295;1.73E+12;2577852;5326311;23921.1333;222.6613152;0;0;0;0;0;0
2020;NULL;925130;England;Midt England;UK;66882807045;7.60E+12;11442812;25226997;66882.80705;377.1820908;0;0;0;0;0;0
2020;NULL;925210;England;Wales og Isle of Man;UK;21396867524;8.41E+11;1334100.375;3177101;21396.86752;148.4843983;0;0;0;0;0;0
2020;NULL;925310;England;Ovrige Skotland;UK;65844770734;1.49E+12;1721687.5;3486933;65844.77073;52.95687055;0;0;0;0;0;0
2020;NULL;925320;UKM3;Sydvest Skotland;UK;13018448616;7.45E+11;988512.3125;2375560;13018.44862;182.4764279;0;0;0;0;0;0
2020;NULL;925400;UKN0;Nordirland;UK;14156107069;5.08E+11;757997.3125;1817624;14156.10707;128.3985768;0;0;0;0;0;0
2020;NULL;925500;Irland;Irland;IE;69884512668;2.60E+12;1910760.875;4844913;69884.51267;69.32742055;0;0;0;0;0;0
2020;NULL;926110;CH01;RÇgion LÇmanique;CH;8285405280;5.73E+11;747975.4375;1482194;8285.40528;178.8921543;0;0;0;0;0;0
2020;NULL;926120;Svejts;Zentralschweiz;CH;25544474305;1.31E+12;2038233.125;3715662;25544.47431;145.4585424;0;0;0;0;0;0
2020;NULL;926130;Svejts;Nordwestschweiz;CH;3614426078;1.21E+12;1355451.125;2457769;3614.426078;679.9887304;0;0;0;0;0;0
2020;NULL;926140;CH07;Ticino;CH;2744290441;1.38E+11;168202.5781;343729;2744.290441;125.2524131;0;0;0;0;0;0
2020;NULL;927110;Ostrig;Burgenland;AT;23593253592;1.28E+12;1708389.125;3697817;23593.25359;156.7319652;0;0;0;0;0;0
2020;NULL;927120;Ostrig;KÑrnten;AT;28401342995;8.20E+11;1226132.125;2622160;28401.343;92.32521154;0;0;0;0;0;0
2020;NULL;927130;Ostrig;Salzburg;AT;31929849023;7.45E+11;1021214.188;2196541;31929.84902;68.79271488;0;0;0;0;0;0
2020;NULL;928100;Portugal;Portugal;PT;88861054920;1.62E+12;4877688.5;10200740;88861.05492;114.7942708;0;0;0;0;0;0
2020;NULL;929110;Spanien;Central Spanien;ES;2.69E+11;4.00E+12;5826309.5;16000630;268827;59.52017468;0;0;0;0;0;0
2020;NULL;929120;Spanien;Katalonien;ES;1.26E+11;4.38E+12;6345611;17072009;126248;135.2259759;0;0;0;0;0;0
2020;NULL;929130;Spanien;Sydspanien og Gibraltar;ES;98929414608;1.80E+12;3121723.25;10044170;98929.41461;101.5286509;0;0;0;0;0;0
2020;NULL;929140;Spanien;Malorca;GI;4995474298;2.80E+11;424564.125;1017440;4995.474298;203.6723521;0;0;0;0;0;0
2020;NULL;929150;Spanien;Canariske oer m.fl.;PT;10563268171;5.22E+11;974331.625;2460225;10563.26817;232.9037718;0;0;0;0;0;0
2020;NULL;930110;FR10;Paris;FR;12073103164;5.58E+12;5288001.5;12358604;12073.10316;1023.647676;0;0;0;0;0;0
2020;NULL;930120;Frankrig;Champagne-Ardenne;FR;38163380686;1.39E+12;2066786.125;5756375;38163.38069;150.8350386;0;0;0;0;0;0
2020;NULL;930130;Frankrig;Picardie;FR;19699398690;5.33E+11;878906.6875;2188939;19699.39869;111.1170465;0;0;0;0;0;0
2020;NULL;930140;Frankrig;Normandiet samt Guernsey og Jersey;FR;30117661999;8.84E+11;1207032.75;3506858;30117.662;116.4385868;0;0;0;0;0;0
2020;NULL;930150;FR24;Centre;FR;39530141418;6.99E+11;1034308.688;2690944;39530.14142;68.07321966;0;0;0;0;0;0
2020;NULL;930160;FR26;Bourgogne;FR;31754257675;4.41E+11;620709.25;1746875;31754.25768;55.01230789;0;0;0;0;0;0
2020;NULL;930170;FR41;Lorraine;FR;23675879697;5.90E+11;1077821.75;2509831;23675.8797;106.0079301;0;0;0;0;0;0
2020;NULL;930180;Frankrig;Alsace;FR;8328498226;5.36E+11;803777.5625;1957048;8328.498226;234.9820996;0;0;0;0;0;0
2020;NULL;930190;FR43;Franche-ComtÇ;FR;16308226974;3.01E+11;536432.3125;1236134;16308.22697;75.79818468;0;0;0;0;0;0
2020;NULL;930210;FR5;Ouest;FR;85810500554;2.27E+12;3350085.75;8896328;85810.50055;103.6741185;0;0;0;0;0;0
2020;NULL;930220;FR6;Sud-Ouest;FR;1.04E+11;1.84E+12;2759429.5;7136840;104468;68.31603936;0;0;0;0;0;0
2020;NULL;930230;Frankrig;Rhìne-Alpes;FR;1.30E+11;4.29E+12;5633332.5;15814221;130352;121.3193584;0;0;0;0;0;0
2020;NULL;930240;FR83;Korsika;FR;8733704992;71213722895;53402.50391;306181;8733.704992;35.05740122;0;0;0;0;0;0
2020;NULL;931110;Italien Piemonte Ligurien Valle d'Aosta og Lombardiet;;IT;57953436620;4.65E+12;6429698;15559183;57953.43662;268.477314;0;0;0;0;0;0
2020;NULL;931120;Italien;Trentino Alto Adige;IT;39879965548;2.04E+12;2960081.75;7128088;39879.96555;178.7385697;0;0;0;0;0;0
2020;NULL;931130;Italien;Toscana;IT;63360062485;2.85E+12;4272678;10458178;63360.06249;165.0594647;0;0;0;0;0;0
2020;NULL;931140;Italien;Mellemitalien;IT;32460813655;1.96E+12;2687750.75;7098712;32460.81366;218.6855843;0;0;0;0;0;0
2020;NULL;931150;Italien;Syditalien;IT;83804131570;2.80E+12;4857117;17134037;83804.13157;204.4533686;0;0;0;0;0;0
2020;NULL;931160;ITG2;Sardinien;IT;24119131313;3.16E+11;524162.9375;1604044;24119.13131;66.50504859;0;0;0;0;0;0
2020;NULL;932100;MT00;Malta;MT;315876846;59011822041;225040.4219;447411;315.876846;1416.409609;0;0;0;0;0;0
